article_id,pmid,title_en,title_ja,aggregated_decision,category_votes
1574,26181568,Clinical Significance of Cerebrovascular Biomarkers and White Matter Tract Integrity in Alzheimer Disease: Clinical correlations With Neurobehavioral Data in Cross-Sectional and After 18 Months Follow-ups,アルツハイマー病における脳血管バイオマーカーと白質路完全性の臨床的意義：横断的調査および18ヶ月追跡調査における神経行動学的データとの臨床的相関,2,1+1
1575,30523659,Effects of a hybrid intervention combining exergaming and physical therapy among older adults in a long-term care facility,長期療養施設における高齢者対象のエクササイズゲームと物理療法を組み合わせたハイブリッド介入の効果,2,0+1
1577,26201550,Association of neuropsychiatric symptoms and sub-syndromes with cognitive impairment in community-dwelling Asian elderly,地域在住アジア人高齢者における神経精神症状および亜症候群と認知機能障害の関連性,2,1+1
1578,33724091,Long-term neurobehavioral correlates of brain cortical microinfarcts in a memory clinic cohort in Singapore,シンガポール記憶クリニックコホートにおける脳皮質微小梗塞の長期神経行動学的相関,2,1+1
1579,38907208,"Using a smartphone-based self-management platform to study sex differences in Parkinson's disease: multicenter, cross-sectional pilot study",スマートフォンベースの自己管理プラットフォームを用いたパーキンソン病における性差の研究：多施設共同横断パイロット研究,2,1+1
1581,40353593,Atypical Frontal Release Signs in Acute Anterior Cerebral Artery Infarction and Striatal Dopaminergic Dysfunction: A Case Report,急性前大脳動脈梗塞における非定型前頭部解放徴候と線条体ドーパミン作動性機能障害：症例報告,2,1+0
1582,26933435,Obtaining Information from Family Caregivers Is Important to Detect Behavioral and Psychological Symptoms and Caregiver Burden in Subjects with Mild Cognitive Impairment,軽度認知障害患者における行動・心理症状および介護負担の検出には家族介護者からの情報収集が重要,2,1+1
1583,40618026,Examining apathy prevalence and associated factors among older adults after the Great East Japan Earthquake: a mixed-methods study,東日本大震災後の高齢者における無気力症の有病率と関連要因の検討：混合研究法による研究,2,0+1
1586,26082708,Gray Matter Volume Changes in the Apathetic Elderly,無関心な高齢者の灰白質容積変化,2,1+1
1587,37396666,The neural correlates of apathy in the context of aging and brain disorders: a meta-analysis of neuroimaging studies,加齢および脳疾患における無気力の神経相関：神経画像研究のメタ分析,2,1+1
1588,28225493,Acetylcholinesterase inhibitor treatment alleviated cognitive impairment caused by delayed encephalopathy due to carbon monoxide poisoning: Two case reports and a review of the literature,一酸化炭素中毒による遅発性脳症が引き起こす認知障害に対するアセチルコリンエステラーゼ阻害薬治療の効果：2症例報告と文献レビュー,2,0+1
1589,32717901,The Role of Bedroom Privacy in Social Interaction among Elderly Residents in Nursing Homes: An Exploratory Case Study of Hong Kong,介護施設における高齢入居者の社会的交流における寝室のプライバシーの役割：香港における探索的ケーススタディ,2,1+0
1590,32003417,Neuropsychiatric Symptoms and Risk Factors in Mild Cognitive Impairment: A Cohort Investigation of Elderly Patients,軽度認知障害における神経精神症状と危険因子：高齢者患者を対象としたコホート研究,2,1+1
1592,36257223,Apathy co-occurs with subjective cognitive decline among community-dwelling older adults,地域在住高齢者における無気力と主観的認知機能低下の併発,2,1+1
1593,25319873,Deficiency of brain structural sub-network underlying post-ischaemic stroke apathy,虚血性脳卒中後の無関心症候群の基盤となる脳構造サブネットワークの欠損,2,0+1
1594,25555189,Voxel-based analysis of fractional anisotropy in post-stroke apathy,脳卒中後の無関心症における分画異方性のボクセルベース解析,2,0+1
1595,27314246,Urodynamic findings in patients with Creutzfeldt-Jakob disease: a case report,クロイツフェルト・ヤコブ病患者の尿動態所見：症例報告,2,0+1
1596,30999680,Low-Grade Inflammation Is Associated with Apathy Indirectly via Deep White Matter Lesions in Community-Dwelling Older Adults: The Sefuri Study,低度炎症は地域在住高齢者において深部白質病変を介して間接的に無気力と関連する：セフリ研究,2,0+1
1597,26300077,Leisure-Time Physical Inactivity Associated with Vascular Depression or Apathy in Community-Dwelling Elderly Subjects: The Sefuri Study,地域在住高齢者における血管性抑うつまたは無気力と余暇時間の身体活動不足との関連：瀬府里研究,2,0+1
1598,30868501,Neuropsychiatric Symptoms and Cognitive Impairment in Chinese Patients with Parkinson's Disease in Han and Hui Ethnicity,漢民族および回族の中国パーキンソン病患者における神経精神症状と認知機能障害,2,1+1
1601,28951497,Effects of dopaminergic depletion and brain atrophy on neuropsychiatric symptoms in de novo Parkinson's disease,新規発症パーキンソン病におけるドーパミン作動性枯渇と脳萎縮が神経精神症状に及ぼす影響,2,1+1
1602,40462618,Tackling gender in progressive supranuclear palsy: Male patients present more apathy,進行性核上性麻痺における性差の検討：男性患者はより無気力を示す,2,1+1
1605,37817385,Association between subclinical epileptiform discharge and the behavioral and psychological symptoms in patients with Alzheimer's dementia,アルツハイマー型認知症患者における亜臨床的てんかん様放電と行動・心理症状の関連性,2,1+1
1606,29143702,Association between altered neurochemical metabolites and apathy in patients with Alzheimer's disease,アルツハイマー病患者における神経化学代謝物の変化と無関心の関連性,2,1+1
1609,38232445,Development and validation of the geriatric apathy scale: Examining multi-dimensional apathy profiles in a neurodegenerative population with cultural considerations,老年期無気力尺度（GAS）の開発と妥当性検証：文化的配慮を伴う神経変性疾患集団における多次元的無気力プロファイルの検討,2,1+0
1610,36701853,Effect of cyborg-type robot Hybrid Assistive Limb on patients with severe walking disability in acute stroke: A randomized controlled study,急性脳卒中における重度の歩行障害患者に対するサイボーグ型ロボット「ハイブリッドアシストリム」の効果：無作為化比較試験,2,0+1
1611,39658351,Association between meaningful activities and behavioural and psychological symptoms of dementia among people with early-onset dementia using long-term care services,長期介護サービスを利用する若年性認知症患者における有意義な活動と認知症の行動・心理症状との関連性,2,1+1
1613,32956117,Clinical and Striatal Dopamine Transporter Predictors of Mild Behavioral Impairment in Drug-Naive Parkinson Disease,薬物未治療のパーキンソン病における軽度の行動障害の臨床的および線条体ドーパミン輸送体予測因子,2,1+1
1614,34275910,Clinical and Dopamine Depletion Patterns in Hyposmia- and Dysautonomia-Dominant Parkinson's Disease,嗅覚減退および自律神経失調症が優勢なパーキンソン病における臨床的およびドーパミン枯渇パターン,2,1+1
1615,27060941,Differences in Depressive Patterns According to Disease Severityin Early-Onset Alzheimer's Disease,若年性アルツハイマー病における疾患重症度に応じた抑うつパターンの差異,2,0+1
1616,36688162,Mild behavioral impairment linked to progression to Alzheimer's disease and cortical thinning in amnestic mild cognitive impairment,軽度行動障害とアルツハイマー病への進行および健忘型軽度認知障害における皮質薄化との関連,2,1+1
1617,31681982,Severity of Neuropsychiatric Symptoms and Distress in Dementia among Older People in Central Africa (EPIDEMCA Study),中央アフリカの高齢者における認知症の神経精神症状と苦痛の重症度（EPIDEMCA研究）,2,1+1
1620,39603508,Associations of Mild Behavioral Impairment Domains with Brain Volumes: Cross-sectional Analysis of Atherosclerosis Risk in Community (ARIC) Study,軽度行動障害領域と脳容積の関連性：地域住民における動脈硬化リスク（ARIC）研究の横断的分析,2,0+1
