article_id,pmid,title_en,title_ja,username,decision,comment,flag_cause,flag_treatment,cat_physical,cat_brain,cat_psycho,cat_drug,direction_gpt,direction_gemini,condition_list_gpt,condition_list_gemini,year
1293,28898959,Cognitive Training Using a Novel Memory Game on an iPad in Patients with Amnestic Mild Cognitive Impairment (aMCI),健忘型軽度認知障害（aMCI）患者におけるiPad用新規記憶ゲームを用いた認知訓練,yanagawa,1,,0,0,0,1,0,0,1,2,健忘型軽度認知障害,健忘型軽度認知障害,2017
1294,33055142,Cognition and behaviour in frontotemporal dementia with and without amyotrophic lateral sclerosis,筋萎縮性側索硬化症を伴う／伴わない前頭側頭型認知症における認知機能と行動,iwata,2,FTD-ALSはALS群と比べてapathyが多い,1,0,0,1,0,0,1,1,行動変異型前頭側頭型認知症; ALS合併前頭側頭型認知症,前頭側頭型認知症・筋萎縮性側索硬化症,2020
1294,33055142,Cognition and behaviour in frontotemporal dementia with and without amyotrophic lateral sclerosis,筋萎縮性側索硬化症を伴う／伴わない前頭側頭型認知症における認知機能と行動,yanagawa,2,,0,0,0,1,0,0,1,1,行動変異型前頭側頭型認知症; ALS合併前頭側頭型認知症,前頭側頭型認知症・筋萎縮性側索硬化症,2020
1295,27786143,Age-related variability in the presentation of symptoms of major depressive disorder,大うつ病性障害の症状発現における加齢に伴う変動性,iwata,0,うつ病の年齢ごとの症状にみた論文,0,0,0,0,0,0,1,1,大うつ病性障害,大うつ病性障害,2017
1295,27786143,Age-related variability in the presentation of symptoms of major depressive disorder,大うつ病性障害の症状発現における加齢に伴う変動性,yanagawa,0,,0,0,0,1,0,0,1,1,大うつ病性障害,大うつ病性障害,2017
1296,25028345,Leukocyte telomere length and late-life depression,白血球テロメア長と老年期うつ病,iwata,0,うつ病とテロメア長の関係,0,0,0,0,0,0,1,1,高齢者うつ病（老年期うつ病）,高齢者うつ病,2015
1296,25028345,Leukocyte telomere length and late-life depression,白血球テロメア長と老年期うつ病,yanagawa,2,,0,0,1,0,0,0,1,1,高齢者うつ病（老年期うつ病）,高齢者うつ病,2015
1297,38780969,Greater Apathy Associated With Selective Serotonin Reuptake Inhibitor Use in Parkinson's Disease,パーキンソン病における選択的セロトニン再取り込み阻害薬の使用に伴う無気力の増大,iwata,2,PDのSSRI使用はapathyを誘発する可能性,1,0,0,1,0,1,1,1,パーキンソン病; SSRI使用,パーキンソン病,2025
1297,38780969,Greater Apathy Associated With Selective Serotonin Reuptake Inhibitor Use in Parkinson's Disease,パーキンソン病における選択的セロトニン再取り込み阻害薬の使用に伴う無気力の増大,yanagawa,2,,0,0,0,1,0,1,1,1,パーキンソン病; SSRI使用,パーキンソン病,2025
1298,28914089,Art museum-based intervention to promote emotional well-being and improve quality of life in people with dementia: The ARTEMIS project,認知症患者の情緒的幸福感促進と生活の質向上を目的とした美術館ベース介入：ARTEMISプロジェクト,iwata,1,軽度〜中等度認知症患者のアパシーに美術館訪問と創作活動による治療介入で軽減,0,1,0,1,0,0,1,1,軽度〜中等度認知症,認知症,2018
1298,28914089,Art museum-based intervention to promote emotional well-being and improve quality of life in people with dementia: The ARTEMIS project,認知症患者の情緒的幸福感促進と生活の質向上を目的とした美術館ベース介入：ARTEMISプロジェクト,yanagawa,2,,0,0,0,1,1,0,1,1,軽度〜中等度認知症,認知症,2018
1299,25532691,"Experiences of pain: a longitudinal, qualitative study of patients with head and neck cancer recently treated with radiotherapy",疼痛体験：放射線治療を最近受けた頭頸部癌患者を対象とした縦断的質的研究,iwata,2,頭頸部がんによる疼痛で苦痛、社会的引きこもりに,1,0,1,0,0,0,4,4,頭頸部がん; 放射線治療後の慢性疼痛状態,頭頸部がん,2015
1299,25532691,"Experiences of pain: a longitudinal, qualitative study of patients with head and neck cancer recently treated with radiotherapy",疼痛体験：放射線治療を最近受けた頭頸部癌患者を対象とした縦断的質的研究,yanagawa,0,,0,0,0,0,0,0,4,4,頭頸部がん; 放射線治療後の慢性疼痛状態,頭頸部がん,2015
1300,33434454,A Note on Common Apathy versus Hypoactive Delirium in Critical Illness,重篤な疾患における一般的な無関心と低活動性せん妄に関する考察,iwata,0,重症疾患におけるアパシーと低活動せん妄の鑑別方法について,0,0,1,0,0,0,1,,重症疾患; 低活動型せん妄,重篤な疾患（せん妄）,2021
1300,33434454,A Note on Common Apathy versus Hypoactive Delirium in Critical Illness,重篤な疾患における一般的な無関心と低活動性せん妄に関する考察,yanagawa,0,,0,0,0,0,0,0,1,,重症疾患; 低活動型せん妄,重篤な疾患（せん妄）,2021
1301,30398087,Risk factors for social withdrawal in amyotrophic lateral sclerosis/motor neurone disease,筋萎縮性側索硬化症／運動ニューロン疾患における社会的引きこもりの危険因子,iwata,2,ALSによる社会的引きこもりは、運動障害の悪化、球麻痺機能の低下、不安・抑うつの増悪と関連,1,0,1,0,0,0,4,4,筋萎縮性側索硬化症（ALS）,筋萎縮性側索硬化症 (ALS),2018
1301,30398087,Risk factors for social withdrawal in amyotrophic lateral sclerosis/motor neurone disease,筋萎縮性側索硬化症／運動ニューロン疾患における社会的引きこもりの危険因子,yanagawa,2,,0,0,0,1,1,0,4,4,筋萎縮性側索硬化症（ALS）,筋萎縮性側索硬化症 (ALS),2018
1302,39054326,Change in negative mental filter is associated with depression reduction in metacognitive training for depression in older adults (MCT-Silver),高齢者向けうつ病メタ認知トレーニング（MCT-Silver）における否定的メンタルフィルターの変化は抑うつ軽減と関連する,iwata,0,うつ病に対してMCT-silverを実施して改善と。アパシー関係は薄い。,0,0,0,0,0,0,1,4,高齢者の大うつ病性障害; 高齢者の気分変調症（ジストミア）,うつ病,2024
1302,39054326,Change in negative mental filter is associated with depression reduction in metacognitive training for depression in older adults (MCT-Silver),高齢者向けうつ病メタ認知トレーニング（MCT-Silver）における否定的メンタルフィルターの変化は抑うつ軽減と関連する,yanagawa,0,,0,1,0,0,1,0,1,4,高齢者の大うつ病性障害; 高齢者の気分変調症（ジストミア）,うつ病,2024
1303,31101555,Heterogeneity in progression of prodromal features in Parkinson's disease,パーキンソン病における前駆症状の進行における異質性,iwata,2,prodromal PDで無関心あり。,1,0,0,1,0,0,1,1,パーキンソン病の前駆期,パーキンソン病,2019
1303,31101555,Heterogeneity in progression of prodromal features in Parkinson's disease,パーキンソン病における前駆症状の進行における異質性,yanagawa,2,,0,0,0,1,0,0,1,1,パーキンソン病の前駆期,パーキンソン病,2019
1304,40126083,Physical and Psychological Symptoms After Stroke: Longitudinal Symptom Prevalence and Network Analysis,脳卒中後の身体的・心理的症状：縦断的症状有病率とネットワーク解析,iwata,2,,1,0,0,1,0,0,1,1,脳卒中後遺症,脳卒中後,2025
1304,40126083,Physical and Psychological Symptoms After Stroke: Longitudinal Symptom Prevalence and Network Analysis,脳卒中後の身体的・心理的症状：縦断的症状有病率とネットワーク解析,yanagawa,2,,0,0,1,0,0,0,1,1,脳卒中後遺症,脳卒中後,2025
1305,27075452,[Methylphenidate in a patient with Alzheimer's disease : Increase in drive and cardiac performance],[アルツハイマー病患者におけるメチルフェニデート：意欲と心機能の向上],iwata,2,アルツハイマー病のアパシーなどにリタリン（メチルフェニデート）を投与,1,1,0,1,0,0,1,1,アルツハイマー病; うっ血性心不全,アルツハイマー病,2017
1305,27075452,[Methylphenidate in a patient with Alzheimer's disease : Increase in drive and cardiac performance],[アルツハイマー病患者におけるメチルフェニデート：意欲と心機能の向上],yanagawa,1,,0,1,0,1,0,0,1,1,アルツハイマー病; うっ血性心不全,アルツハイマー病,2017
1306,30048834,The interrelations among aspects of dyspnea and symptoms of depression in COPD patients - a network analysis,COPD患者における呼吸困難の側面と抑うつ症状の相互関係－ネットワーク分析,iwata,2,COPDの呼吸困難頻度と機能障害は主に身体的抑うつ症状（睡眠障害、活力低下など）と関連,0,0,1,0,0,0,1,1,慢性閉塞性肺疾患（COPD）,COPD、抑うつ,2018
1306,30048834,The interrelations among aspects of dyspnea and symptoms of depression in COPD patients - a network analysis,COPD患者における呼吸困難の側面と抑うつ症状の相互関係－ネットワーク分析,yanagawa,1,,0,0,1,0,0,0,1,1,慢性閉塞性肺疾患（COPD）,COPD、抑うつ,2018
1307,34728587,Long-term neuropsychiatric symptoms in spontaneous intracerebral haemorrhage survivors,自然発生性脳内出血生存者における長期神経精神症状,iwata,2,無関心と多動性は、ICH後認知症および脳アミロイド血管症のMRI所見と関連,0,0,0,1,0,0,1,1,自然発症脳内出血; 脳内出血後認知症; 脳アミロイドアンギオパチー,脳出血,2022
1307,34728587,Long-term neuropsychiatric symptoms in spontaneous intracerebral haemorrhage survivors,自然発生性脳内出血生存者における長期神経精神症状,yanagawa,2,,0,0,1,0,0,0,1,1,自然発症脳内出血; 脳内出血後認知症; 脳アミロイドアンギオパチー,脳出血,2022
1308,39324780,Depressive symptoms profile and dementia risk after spontaneous intracerebral haemorrhage,自然発生性脳内出血後の抑うつ症状プロファイルと認知症リスク,iwata,2,自然発生性脳内出血（ICH）はリスク,0,0,0,1,0,0,1,1,脳内出血後; 脳卒中後うつ病・アパシー,脳内出血,2025
1308,39324780,Depressive symptoms profile and dementia risk after spontaneous intracerebral haemorrhage,自然発生性脳内出血後の抑うつ症状プロファイルと認知症リスク,yanagawa,2,,0,0,1,1,0,0,1,1,脳内出血後; 脳卒中後うつ病・アパシー,脳内出血,2025
1309,40948447,Depressive Symptoms Profiles and Cognitive Outcomes After Stroke,脳卒中後の抑うつ症状プロファイルと認知機能アウトカム,iwata,2,急性脳血管障害患者で抑うつ、アパシー出現,0,0,0,1,0,0,1,1,脳卒中後状態（脳卒中後うつ病; 脳卒中後アパシー）,脳卒中,2025
1309,40948447,Depressive Symptoms Profiles and Cognitive Outcomes After Stroke,脳卒中後の抑うつ症状プロファイルと認知機能アウトカム,yanagawa,2,,0,0,1,0,0,0,1,1,脳卒中後状態（脳卒中後うつ病; 脳卒中後アパシー）,脳卒中,2025
1310,33004605,Co-occurrence of apathy and impulse control disorders in Parkinson disease,パーキンソン病における無関心と衝動制御障害の併発,iwata,2,PDで無気力41.3％,0,0,0,1,0,0,1,1,パーキンソン病,パーキンソン病,2020
1310,33004605,Co-occurrence of apathy and impulse control disorders in Parkinson disease,パーキンソン病における無関心と衝動制御障害の併発,yanagawa,2,,0,0,0,1,0,0,1,1,パーキンソン病,パーキンソン病,2020
